451000;65.74;2401.66;3553.27%;67.579263;2401.12
452000;67.34;2418.84;3491.98%;67.277601;2418.32
453000;66.6;2402.3;3507.06%;67.28907;2401.67
454000;66.06;2397.45;3529.20%;67.493586;2396.86
455000;67.05;2425.71;3517.76%;68.046496;2425.12
456000;66.75;2401.29;3497.44%;67.978719;2400.84
457000;67.06;2567.47;3728.62%;69.070656;2566.62
458000;66.83;2461.97;3583.93%;68.731541;2461.46
459000;67.02;2431.04;3527.34%;69.129489;2430.58
460000;67.48;2449.75;3530.33%;68.085855;2449.23
461000;68.5;2497.61;3546.15%;69.427965;2497.11
462000;67.7;2451.37;3520.93%;68.525397;2450.78
463000;68.05;2452.75;3504.34%;68.667799;2452.16
464000;67.98;2515.12;3599.79%;68.672162;2514.56
465000;67.49;2498.2;3601.59%;69.138534;2497.74
466000;68.08;2482.33;3546.20%;70.253032;2481.86
467000;68.33;2499.4;3557.84%;69.741368;2498.81
468000;68.54;2505.89;3556.10%;69.44864;2505.34
469000;68.77;2482.11;3509.29%;69.890899;2481.64
470000;68.59;2521.54;3576.25%;69.556285;2520.97
471000;68.92;2488.34;3510.48%;69.912305;2487.87
472000;71;2500.45;3421.76%;69.975217;2499.89
473000;68.91;2518.19;3554.32%;69.950099;2517.66
474000;69.13;2607.87;3672.41%;70.230401;2607.3
475000;69.46;2592.38;3632.19%;70.79459;2591.78
476000;69.96;2523.61;3507.22%;70.43443;2523.16
477000;69.7;2524.65;3522.17%;71.245409;2524.15
478000;70.83;2514.05;3449.41%;72.571952;2513.49
479000;69.56;2547.66;3562.54%;71.459692;2547.11
480000;69.8;2586.53;3605.63%;71.342496;2585.94
481000;70.89;2542.42;3486.43%;71.078035;2541.93
482000;71.87;2579.79;3489.52%;72.219265;2579.3
483000;70.61;2597.78;3579.05%;71.339138;2597.26
484000;70.95;2559.23;3507.09%;72.951678;2558.73
485000;70.81;2566.4;3524.35%;72.046432;2565.91
486000;71.42;2551.14;3472.02%;72.053826;2550.67
487000;71.55;2616.9;3557.44%;72.217894;2616.37
488000;71.8;2579.58;3492.73%;73.476325;2579
489000;71.97;2576.23;3479.59%;73.260113;2575.73
490000;71.9;2580.79;3489.42%;73.390804;2580.3
491000;72.44;2607.01;3498.85%;73.417182;2606.55
492000;72.44;2595.16;3482.50%;73.595113;2594.63
493000;71.73;2597.93;3521.82%;72.97782;2597.34
494000;73.61;2680.38;3541.33%;75.093468;2679.88
495000;72.48;2613.59;3505.95%;73.611603;2613.04
496000;72.23;2674.43;3602.66%;73.683;2673.93
497000;73.81;2643.42;3481.38%;74.398545;2642.8
498000;72.63;2613.18;3497.93%;74.082028;2612.29
499000;73.2;2655.84;3528.20%;73.590925;2655.4
500000;74.02;2701.93;3550.27%;75.398337;2701.46
501000;73.78;2727.7;3597.07%;74.307042;2727.17
502000;73.11;2658.15;3535.82%;74.3026;2657.56
503000;73.19;2654.66;3527.08%;74.140534;2653.79
504000;73.4;2681.96;3553.90%;74.93179;2681.37
505000;74.49;2645.27;3451.17%;74.799094;2644.64
506000;73.83;2645.06;3482.64%;74.689901;2644.23
507000;74.37;2737.51;3580.93%;75.869429;2737.07
508000;74.11;2755.56;3618.20%;76.05561;2755.02
509000;74.04;2689;3531.82%;75.202427;2688.52
510000;75.56;2681.68;3449.07%;75.710521;2681.23
511000;74.68;2716.03;3536.89%;75.873266;2715.54
512000;82.08;2733.84;3230.70%;76.161134;2733.24
513000;75.38;2730.33;3522.09%;76.124513;2729.81
