iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
424000;1024;60.89;750.648;1132.7935621612746%;60.494960999999996;750.135
425000;1024;61.21;742.454;1112.9619343244567%;60.729110000000006;741.865
426000;1024;60.28;741.584;1130.2322495023225%;59.822216;741.1
427000;1024;61.11;742.292;1114.6817214858454%;61.411389;741.772
428000;1024;60.75;747.221;1129.9934156378602%;61.658424000000004;746.695
429000;1024;60.66;749.624;1135.7797560171448%;61.24528;749.139
430000;1024;61.38;753.897;1128.245356793744%;61.678391999999995;753.058
431000;1024;60.72;750.652;1136.2516469038208%;61.595490999999996;750.145
432000;1024;61.96;781.161;1160.7504841833438%;61.282621000000006;780.577
433000;1024;60.88;761.911;1151.4963863337712%;61.09201;761.337
434000;1024;61.28;760.213;1140.5564621409922%;61.792592000000006;759.652
435000;1024;61.58;756.491;1128.4686586554076%;61.691112999999994;756.032
436000;1024;61.71;787.4;1175.9682385350834%;62.075733;786.913
437000;1024;62.12;758.893;1121.6564713457824%;62.138729;758.438
438000;1024;66.06;767.246;1061.4380865879502%;61.76607;766.663
439000;1024;61.59;771.178;1152.1156031823348%;62.257623;770.691
440000;1024;63.31;774.122;1122.748380982467%;64.037358;773.543
441000;1024;62.68;777.38;1140.2361199744735%;62.527756999999994;776.842
442000;1024;63.0;786.529;1148.4587301587303%;64.902822;786.022
443000;1024;62.91;770.416;1124.6320139882373%;63.004348;769.932
444000;1024;61.91;778.051;1156.745275399774%;63.162549;777.559
445000;1024;63.58;776.802;1121.770997168921%;63.053097;776.269
446000;1024;63.97;774.451;1110.6471783648585%;63.325882;773.935
447000;1024;63.34;773.72;1121.5345753078623%;64.078524;773.183
448000;1024;63.71;779.866;1124.0872704442002%;64.095168;779.366
449000;1024;63.95;779.575;1119.0383111806098%;64.353846;779.089
450000;1024;63.81;777.9;1119.0879172543487%;64.430718;777.393
451000;1024;64.76;785.539;1113.0003088326127%;64.809905;785.058
452000;1024;64.14;782.606;1120.1527907701902%;64.71874;782.122
453000;1024;64.36;785.283;1120.1413921690491%;64.249714;784.761
454000;1024;64.15;783.634;1121.5650818394388%;64.410198;783.171
455000;1024;65.66;783.851;1093.8029241547365%;65.49993099999999;783.363
456000;1024;65.11;793.274;1118.3596989709722%;64.87302199999999;792.82
457000;1024;65.1;793.194;1118.4239631336404%;65.718592;792.649
458000;1024;65.6;794.256;1110.7560975609756%;64.96813900000001;793.746
459000;1024;65.08;791.195;1115.7267977873387%;65.329604;790.754
460000;1024;65.59;794.694;1111.6084769019667%;65.073938;794.145
461000;1024;65.83;796.478;1109.9012608233327%;65.285505;795.963
462000;1024;65.51;798.971;1119.616852388948%;64.939517;798.444
463000;1024;66.16;800.448;1109.8669891172915%;65.69215;799.933
464000;1024;65.77;791.215;1103.0028888551012%;66.011166;790.698
465000;1024;65.88;803.936;1120.3035822707955%;65.180229;803.383
466000;1024;66.84;810.659;1112.8351286654697%;67.293215;810.167
467000;1024;66.73;806.054;1107.9334632099506%;66.937723;805.534
468000;1024;66.78;805.434;1106.1006289308177%;66.079111;804.953
469000;1024;67.02;809.494;1107.8394509101763%;66.07318500000001;809.026
470000;1024;66.98;818.766;1122.4037025977902%;66.595409;818.222
471000;1024;66.18;814.254;1130.362647325476%;66.316571;813.734
472000;1024;66.43;820.741;1135.4975161824475%;66.402758;820.252
473000;1024;67.22;817.169;1115.6634930080334%;66.64039000000001;816.528
474000;1024;69.49;822.905;1084.2063606274285%;67.487653;822.414
475000;1024;68.4;822.228;1102.0877192982455%;68.92091099999999;821.655
476000;1024;67.49;824.214;1121.2387020299304%;67.724783;823.642
477000;1024;67.58;821.253;1115.2308375258951%;67.90979300000001;820.714
478000;1024;67.6;827.862;1124.6479289940828%;68.420091;827.382
479000;1024;67.54;822.121;1117.2357121705654%;67.595473;821.541
480000;1024;68.59;828.01;1107.1876366817319%;69.215794;827.485
481000;1024;68.28;825.037;1108.314294083187%;68.61399899999999;824.545
482000;1024;68.6;823.331;1100.1909620991255%;68.905806;822.82
483000;1024;68.58;838.268;1122.321376494605%;68.807953;837.753
484000;1024;68.81;825.791;1100.1031826769365%;68.97428;825.339
485000;1024;69.21;834.719;1106.0670423349227%;68.903552;834.274
486000;1024;69.18;829.302;1098.7597571552471%;68.08292900000001;828.854
487000;1024;69.16;840.932;1115.9224985540777%;69.271522;840.486
488000;1024;69.72;842.391;1108.2487091222029%;69.78311400000001;841.876
489000;1024;69.03;834.088;1108.2978415181803%;69.544674;833.589
490000;1024;68.95;843.342;1123.1211022480056%;70.113019;842.785
491000;1024;70.14;842.796;1101.591103507271%;68.88645299999999;842.345
492000;1024;69.43;842.613;1113.6151519516059%;70.139907;842.152
493000;1024;70.46;844.264;1098.2174283281295%;70.32092499999999;843.743
494000;1024;69.93;849.562;1114.8748748748749%;69.933164;848.912
495000;1024;70.46;855.185;1113.7170025546409%;71.12867;854.673
496000;1024;71.52;864.642;1108.9513422818793%;69.471945;864.143
497000;1024;71.16;868.617;1120.6534569983137%;70.742644;868.054
498000;1024;69.82;854.408;1123.7295903752506%;70.755744;853.898
499000;1024;70.69;860.075;1116.6855283632763%;71.055845;859.56
500000;1024;72.01;885.111;1129.150118039161%;73.069574;884.556
501000;1024;70.83;863.782;1119.5143300861216%;71.681902;863.197
502000;1024;71.33;919.552;1189.1518295247442%;128.8594;889.973
503000;1024;71.24;865.161;1114.4314991577764%;71.853447;864.636
504000;1024;71.43;860.414;1104.555508889822%;72.10511;859.902
505000;1024;72.55;862.66;1089.0558235699518%;72.164884;862.201
506000;1024;71.66;909.739;1169.5213508233326%;115.61250000000001;870.099
507000;1024;72.33;873.826;1108.110051154431%;72.815729;873.336
508000;1024;72.22;871.615;1106.888673497646%;75.334355;870.722
509000;1024;71.87;868.349;1108.2217893418672%;71.959575;867.786
510000;1024;71.81;873.225;1116.0214454811307%;72.449167;872.718
511000;1024;72.54;871.585;1101.5232974910393%;72.564508;871.044
512000;1024;72.76;898.835;1135.3422210005497%;73.299436;898.317
513000;1024;72.72;874.174;1102.1094609460945%;73.438367;873.676
514000;1024;72.98;907.073;1142.9062756919702%;73.132638;906.206
515000;1024;73.19;884.747;1108.83590654461%;73.84079200000001;884.258
516000;1024;73.13;879.463;1102.6022152331464%;72.87156999999999;878.928
517000;1024;73.62;887.813;1105.9399619668568%;73.096533;887.324
518000;1024;73.41;880.052;1098.817599782046%;74.00335100000001;879.495
519000;1024;73.82;892.794;1109.4202113248443%;74.32462199999999;892.274
520000;1024;74.44;891.523;1097.639709833423%;74.462301;890.93
521000;1024;74.73;883.133;1081.7650207413355%;73.76470499999999;882.499
522000;1024;74.18;906.117;1121.5111889997302%;74.40326;905.566
523000;1024;74.39;898.403;1107.6932383384865%;74.830957;897.833
524000;1024;75.08;896.494;1094.0516782099094%;75.470347;896.022
525000;1024;75.16;896.325;1092.5558807876532%;75.185836;895.849
526000;1024;74.3;889.136;1096.6837146702558%;74.67361600000001;888.579
527000;1024;75.36;897.669;1091.1743630573249%;75.35495599999999;897.162
528000;1024;75.76;912.54;1104.5142555438226%;75.220096;911.942
529000;1024;75.7;930.015;1128.5535006605019%;76.63519400000001;929.403
530000;1024;76.14;920.611;1109.1029682164435%;76.644592;920.051
531000;1024;75.38;903.669;1098.8179888564607%;75.37452;903.162
532000;1024;75.69;910.365;1102.7546571541816%;75.386067;909.778
533000;1024;74.95;892.182;1090.3695797198131%;75.277507;891.61
534000;1024;75.43;913.983;1111.6969375580006%;75.993177;913.432
535000;1024;74.95;910.351;1114.6110740493662%;75.63263699999999;909.389
536000;1024;75.25;912.656;1112.8318936877076%;75.648492;912.074
537000;1024;76.74;908.427;1083.7724784988272%;75.656104;907.882
538000;1024;76.75;924.192;1104.158957654723%;75.895298;923.748
539000;1024;76.84;927.127;1106.5681936491408%;75.937868;926.672
540000;1024;76.91;922.659;1099.6606423091926%;77.01653599999999;922.081
541000;1024;77.35;925.132;1096.033613445378%;77.50322299999999;924.586
542000;1024;77.78;921.34;1084.5461558241193%;78.371899;920.868
543000;1024;76.96;931.65;1110.5639293139293%;77.44076899999999;931.146
544000;1024;77.69;937.267;1106.419101557472%;77.78907099999999;936.654
545000;1024;77.51;934.898;1106.1643658882724%;76.95456;934.417
546000;1024;76.85;923.313;1101.448275862069%;77.208169;922.798
547000;1024;78.28;922.17;1078.0403679100664%;77.164452;921.587
548000;1024;77.86;947.74;1117.2360647315695%;77.605886;947.249
549000;1024;77.3;955.489;1136.078913324709%;77.697946;954.933
550000;1024;77.72;936.983;1105.5880082346885%;77.945715;936.533
551000;1024;78.33;945.563;1107.153070343419%;78.414821;944.989
552000;1024;78.2;937.045;1098.2672634271098%;78.838152;936.547
553000;1024;78.71;932.671;1084.9460043196545%;78.232428;931.797
554000;1024;78.01;945.217;1111.6613254710935%;79.073382;944.719
555000;1024;77.97;936.023;1100.4912145697062%;79.178603;935.532
556000;1024;79.06;961.91;1116.683531495067%;78.302409;961.43
557000;1024;82.06;949.126;1056.6244211552523%;79.23160399999999;948.609
558000;1024;79.17;944.828;1093.4166982442844%;79.166853;944.334
559000;1024;78.56;943.446;1100.924134419552%;78.483233;942.997
560000;1024;78.86;943.904;1096.9363428861272%;79.899088;943.403
561000;1024;81.77;964.589;1079.6367861073745%;81.098459;963.779
562000;1024;79.1;952.935;1104.7218710493046%;80.03053;952.018
563000;1024;81.15;943.873;1063.121380160197%;80.082518;943.376
564000;1024;79.53;958.787;1105.5664529108515%;79.631983;957.91
565000;1024;79.68;955.198;1098.7926706827309%;80.74987899999999;954.717
566000;1024;79.89;957.116;1098.0423081737388%;80.731901;956.545
567000;1024;79.98;958.668;1098.6346586646662%;80.295175;958.184
568000;1024;81.07;951.717;1073.9447391143456%;80.858026;951.203
569000;1024;81.28;969.792;1093.1496062992126%;80.26534199999999;969.299
570000;1024;82.16;968.635;1078.9617818889972%;81.479977;968.174
571000;1024;81.21;974.79;1100.3324713705208%;81.703532;974.273
572000;1024;80.98;968.071;1095.4445542109163%;81.079259;967.565
573000;1024;81.03;967.427;1093.9121313093917%;80.786947;966.852
574000;1024;81.04;970.478;1097.5296150049357%;81.38264;969.989
575000;1024;80.9;968.506;1097.1644004944376%;81.900487;967.999
576000;1024;82.74;972.881;1075.82910321489%;82.152552;972.236
577000;1024;81.49;979.517;1102.0088354399315%;82.597451;979.017
578000;1024;82.32;979.807;1090.2417395529642%;81.994995;979.196
579000;1024;81.74;977.19;1095.485686322486%;82.58913;976.662
580000;1024;82.2;979.987;1092.1982968369828%;82.396767;979.499
581000;1024;82.13;980.712;1094.097163034214%;82.101335;980.228
582000;1024;83.15;991.371;1092.2681900180396%;82.206866;990.902
583000;1024;83.29;1000.48;1101.2006243246487%;83.48354400000001;999.952
584000;1024;82.14;979.063;1091.9442415388362%;83.718524;978.57
585000;1024;82.46;985.991;1095.7203492602475%;83.082459;985.501
586000;1024;82.78;991.944;1098.2894418941773%;82.435512;991.015
587000;1024;83.85;1003.13;1096.3387000596304%;82.581366;1002.62
588000;1024;85.28;986.149;1056.3660881801125%;84.192105;985.692
589000;1024;83.22;992.096;1092.136505647681%;83.495554;991.641
590000;1024;82.84;997.349;1103.9461612747464%;84.51367499999999;996.753
591000;1024;83.53;1004.62;1102.705614749192%;83.461967;1004.07
592000;1024;84.35;1003.13;1089.2471843509188%;84.59584100000001;1002.61
593000;1024;83.51;1012.09;1111.9386899772483%;84.72507200000001;1011.43
594000;1024;83.71;1003.63;1098.936805638514%;84.373763;1002.99
595000;1024;83.55;1011.06;1110.1256732495513%;84.369396;1010.5
596000;1024;85.25;1027.61;1105.407624633431%;86.239147;1027.05
597000;1024;84.18;1005.88;1094.9156569256354%;85.612961;1005.39
598000;1024;84.76;1015.7;1098.324681453516%;84.44644500000001;1015.24
599000;1024;85.28;1020.61;1096.7753283302065%;84.97288200000001;1020.16
600000;1024;85.21;1031.01;1109.9636192935102%;86.51137899999999;1030.47
601000;1024;84.98;1016.69;1096.3873852671218%;85.081124;1016.14
602000;1024;85.0;1010.24;1088.5176470588235%;85.888927;1009.77
603000;1024;85.2;1021.32;1098.7323943661972%;85.426582;1020.82
604000;1024;85.4;1018.82;1092.9976580796254%;86.21223400000001;1018.28
605000;1024;85.42;1018.7;1092.5778506204638%;85.798488;1018.12
606000;1024;85.89;1016.08;1083.0015135638607%;86.381966;1015.64
607000;1024;86.27;1017.09;1078.9614002550134%;86.29469900000001;1016.43
608000;1024;86.88;1044.15;1101.8301104972377%;87.197319;1043.66
609000;1024;86.44;1029.38;1090.8607126330403%;87.174272;1028.92
610000;1024;86.75;1017.43;1072.8299711815562%;87.238877;1016.96
611000;1024;88.89;1027.38;1055.788052649342%;87.493388;1026.91
612000;1024;87.19;1022.83;1073.1047138433307%;87.36268;1022.35
613000;1024;89.42;1031.38;1053.4108700514428%;88.50898099999999;1030.82
614000;1024;87.67;1037.0;1082.8447587544201%;87.793358;1036.49
615000;1024;87.12;1034.89;1087.8902662993573%;87.59411200000001;1034.44
616000;1024;86.63;1040.86;1101.5006348839893%;87.1789;1040.37
617000;1024;88.28;1038.81;1076.7217942908926%;88.747521;1038.34
618000;1024;87.54;1085.2;1139.6618688599497%;88.180357;1084.66
619000;1024;87.66;1036.46;1082.3636778462242%;87.43401;1035.93
620000;1024;88.25;1034.61;1072.3626062322944%;88.487893;1034.07
621000;1024;87.3;1048.57;1101.111111111111%;88.834616;1048.06
622000;1024;87.48;1051.85;1102.389117512574%;87.54677000000001;1051.27
623000;1024;88.27;1036.81;1074.5893281975757%;88.666099;1036.27
624000;1024;88.02;1041.33;1083.0606680299932%;89.380928;1040.83
625000;1024;88.56;1043.94;1078.7940379403794%;88.42381;1043.39
626000;1024;88.2;1044.8;1084.580498866213%;89.674558;1044.07
627000;1024;88.98;1060.1;1091.3913238930095%;89.089453;1059.64
628000;1024;88.51;1084.06;1124.7881595299966%;88.160225;1083.61
629000;1024;89.86;1069.58;1090.273759180948%;88.87347100000001;1069.03
630000;1024;88.89;1074.18;1108.4373945325683%;88.86595;1073.67
631000;1024;89.27;1057.26;1084.339643777305%;89.719854;1056.74
632000;1024;91.22;1058.24;1060.0964700723525%;90.139177;1057.7
633000;1024;91.81;1060.16;1054.7325999346479%;90.01718600000001;1059.7
634000;1024;89.87;1071.2;1091.9439189941024%;89.646869;1070.72
635000;1024;90.79;1064.86;1072.882476043617%;90.724847;1064.35
636000;1024;90.71;1062.78;1071.623856245177%;91.24428999999999;1061.91
637000;1024;91.59;1086.41;1086.166612075554%;89.722586;1085.9
638000;1024;90.8;1086.43;1096.5088105726875%;90.32819;1085.92
639000;1024;89.88;1064.12;1083.934134401424%;90.02876;1063.63
640000;1024;91.18;1090.72;1096.227242816407%;91.55655300000001;1090.17
641000;1024;90.73;1080.76;1091.1826297806679%;90.047611;1080.26
642000;1024;91.6;1086.18;1085.7860262008735%;91.01043600000001;1085.68
643000;1024;90.7;1084.17;1095.3362734288864%;91.518054;1083.72
644000;1024;93.24;1074.82;1052.7456027456028%;91.979477;1074.31
645000;1024;91.56;1084.93;1084.9388379204895%;92.29971900000001;1084.47
646000;1024;92.39;1160.24;1155.8069055092542%;92.299939;1159.78
647000;1024;91.84;1096.63;1094.0657665505228%;92.546946;1096.19
648000;1024;92.24;1085.19;1076.4852558542932%;93.765476;1084.64
649000;1024;90.96;1096.22;1105.1671064204047%;91.514444;1095.67
650000;1024;92.23;1081.11;1072.1890924861757%;91.91512;1080.65
651000;1024;92.12;1088.22;1081.306990881459%;93.198711;1087.75
652000;1024;92.91;1095.72;1079.3348401679045%;92.139457;1095.24
653000;1024;93.42;1089.2;1065.9173624491543%;93.466384;1088.68
654000;1024;93.74;1121.27;1096.148922551739%;93.985774;1120.76
655000;1024;93.55;1091.88;1067.1619454836987%;92.72585699999999;1091.39
656000;1024;92.87;1109.11;1094.2607946592009%;92.59481000000001;1108.63
657000;1024;92.61;1097.9;1085.5091242846345%;93.791255;1097.24
658000;1024;93.64;1109.13;1084.4617684750108%;92.733466;1108.55
659000;1024;92.95;1090.56;1073.2759548144163%;92.966115;1090.03
660000;1024;92.97;1106.2;1089.8461869420244%;94.265956;1105.74
661000;1024;94.01;1104.7;1075.087756621636%;93.587903;1104.15
662000;1024;94.6;1111.76;1075.2219873150104%;94.386156;1111.21
663000;1024;94.11;1102.81;1071.8308362554455%;93.60741;1102.24
664000;1024;93.44;1102.58;1079.9871575342465%;93.39675799999999;1102.12
665000;1024;94.0;1110.05;1080.904255319149%;94.51129800000001;1109.49
666000;1024;93.49;1110.78;1088.127072414162%;95.130409;1110.32
667000;1024;95.34;1113.43;1067.8518984686386%;95.347789;1112.89
668000;1024;94.06;1109.79;1079.8745481607484%;95.490429;1109.12
669000;1024;95.04;1126.55;1085.3430134680134%;96.65163399999999;1125.73
670000;1024;94.61;1111.27;1074.5798541380404%;94.795069;1110.62
671000;1024;94.76;1124.88;1087.0831574504011%;94.61640200000001;1124.41
672000;1024;95.67;1116.05;1066.562140691962%;94.416264;1115.44
673000;1024;95.83;1120.33;1069.0806636752584%;95.818801;1119.83
674000;1024;95.03;1124.87;1083.6998842470798%;96.077652;1124.34
675000;1024;95.41;1153.19;1108.6678545225868%;102.839545;1152.55
676000;1024;96.16;1116.13;1060.700915141431%;95.23348100000001;1115.61
677000;1024;95.42;1115.75;1069.3041291133934%;96.64913299999999;1115.26
678000;1024;95.46;1130.27;1084.0247223968154%;96.51094;1129.75
679000;1024;96.72;1123.27;1061.3626964433415%;96.509963;1122.81
680000;1024;96.65;1147.31;1087.0770822555612%;97.093964;1146.77
681000;1024;96.94;1145.6;1081.761914586342%;96.563418;1145.13
682000;1024;96.39;1129.67;1071.9784209980287%;96.078874;1129.21
683000;1024;97.65;1134.74;1062.0481310803889%;96.380529;1134.28
684000;1024;96.84;1135.26;1072.3048327137549%;97.893843;1134.62
685000;1024;96.16;1125.99;1070.9546589018303%;96.885547;1125.41
686000;1024;96.82;1133.96;1071.2042966329273%;96.713883;1133.37
687000;1024;96.9;1140.82;1077.3168214654281%;96.370026;1140.22
688000;1024;97.63;1185.37;1114.1452422411141%;97.863154;1184.92
689000;1024;97.97;1139.01;1062.611003368378%;98.491078;1138.33
690000;1024;97.38;1154.02;1085.0688026288765%;97.25912899999999;1153.44
691000;1024;97.87;1148.03;1073.015224277102%;97.37423100000001;1147.45
692000;1024;100.01;1150.77;1050.6549345065491%;99.285702;1150.32
693000;1024;98.24;1151.18;1071.803745928339%;99.22729299999999;1150.68
694000;1024;97.63;1160.77;1088.948069241012%;99.165943;1160.21
695000;1024;98.67;1150.17;1065.6734569778048%;98.890837;1149.73
696000;1024;98.54;1164.07;1081.3172315810837%;98.81568200000001;1163.49
697000;1024;98.13;1154.41;1076.4088454091514%;98.354501;1153.93
698000;1024;98.97;1170.52;1082.7018288370214%;98.502643;1169.96
699000;1024;99.17;1148.03;1057.638398709287%;99.001219;1147.41
700000;1024;99.22;1156.08;1065.1683128401532%;99.431084;1155.63
701000;1024;99.03;1158.07;1069.413309098253%;99.015346;1157.57
702000;1024;99.54;1160.93;1066.294956801286%;100.02740800000001;1160.25
703000;1024;99.87;1171.57;1073.0950235305895%;99.870811;1171.12
704000;1024;100.5;1177.81;1071.9502487562188%;100.306672;1177.35
705000;1024;99.73;1163.9;1067.0510378020656%;100.11837000000001;1163.41
706000;1024;101.49;1176.76;1059.4836929746773%;101.320542;1175.96
707000;1024;100.84;1173.71;1063.9329631098772%;100.34141600000001;1173.08
708000;1024;100.87;1162.42;1052.3941707147815%;101.378209;1161.86
709000;1024;100.81;1185.26;1075.7365340740007%;101.29302200000001;1184.6
710000;1024;100.76;1200.97;1091.9114728066693%;101.336019;1200.4
711000;1024;101.44;1185.02;1068.1979495268138%;101.76516;1184.46
712000;1024;101.87;1199.06;1077.0491803278687%;100.800608;1198.58
713000;1024;101.46;1226.9;1109.2450226690323%;101.256566;1226.43
714000;1024;101.88;1185.04;1063.1723596387908%;101.177661;1184.5
715000;1024;101.62;1188.72;1069.7697303680377%;102.099551;1188.25
716000;1024;101.05;1201.68;1089.193468579911%;101.318135;1201.06
717000;1024;102.63;1200.32;1069.560557341908%;102.00817599999999;1199.75
718000;1024;102.48;1190.83;1062.0120999219357%;102.25987500000001;1190.17
719000;1024;102.22;1197.23;1071.2287223635296%;102.19608099999999;1196.72
720000;1024;101.63;1202.08;1082.8003542261142%;101.69654000000001;1201.57
721000;1024;102.63;1198.43;1067.7189905485727%;103.070256;1197.89
722000;1024;103.1;1201.0;1064.8884578079535%;102.843132;1200.48
723000;1024;103.76;1200.68;1057.1703932151117%;101.797481;1200.14
724000;1024;102.82;1213.06;1079.7899241392724%;102.63711500000001;1212.61
725000;1024;102.88;1212.3;1078.363141524106%;105.02517300000001;1211.76
726000;1024;104.11;1225.03;1076.66890788589%;103.354974;1224.5
727000;1024;104.44;1209.53;1058.1099195710456%;102.707288;1209.04
728000;1024;103.98;1215.1;1068.590113483362%;103.95202900000001;1214.6
729000;1024;102.01;1214.08;1090.1578276639543%;104.825616;1213.43
730000;1024;103.77;1209.08;1065.1537053098198%;103.356779;1208.52
731000;1024;103.51;1201.67;1060.9216500821176%;102.94361099999999;1201.18
732000;1024;104.58;1210.1;1057.1046089118377%;103.187955;1209.43
733000;1024;103.3;1212.29;1073.562439496612%;104.403345;1211.76
734000;1024;103.56;1236.9;1094.3800695249133%;104.82451900000001;1236.35
735000;1024;105.67;1236.38;1070.0388000378537%;104.13576599999999;1235.85
736000;1024;103.69;1228.12;1084.4150834217378%;103.351859;1227.58
737000;1024;104.76;1231.48;1075.525009545628%;104.97805;1230.88
738000;1024;105.42;1227.51;1064.399544678429%;105.490221;1226.82
739000;1024;104.98;1249.26;1089.9980948752143%;104.39755699999999;1248.68
740000;1024;103.96;1234.59;1087.5625240477107%;105.199318;1234.08
741000;1024;104.96;1225.25;1067.3494664634147%;105.51155;1224.67
742000;1024;105.54;1221.88;1057.741140799697%;106.08396499999999;1221.35
743000;1024;104.84;1230.33;1073.5310950019077%;105.25845100000001;1229.85
744000;1024;106.19;1241.26;1068.904793295037%;104.807996;1240.75
745000;1024;105.21;1236.63;1075.3920729968636%;105.653598;1236.16
746000;1024;106.19;1231.87;1060.0621527450794%;106.2843;1231.33
747000;1024;107.18;1232.32;1049.7667475275236%;106.317844;1231.84
748000;1024;105.66;1233.69;1067.603634298694%;105.93199;1233.22
749000;1024;106.74;1237.46;1059.32171632003%;106.689556;1236.8
750000;1024;108.78;1254.72;1053.4473248758964%;106.711462;1254.21
751000;1024;106.72;1237.38;1059.4640179910045%;105.976419;1236.88
752000;1024;106.22;1264.42;1090.3784598004142%;106.537158;1263.96
753000;1024;105.54;1239.33;1074.2751563388288%;107.378195;1238.88
754000;1024;107.08;1243.78;1061.5427717594323%;107.685501;1243.28
755000;1024;107.67;1245.36;1056.6453050989132%;105.90960500000001;1244.87
756000;1024;108.82;1242.04;1041.3710714942108%;111.20785;1241.52
757000;1024;109.48;1248.74;1040.6101571063207%;108.474709;1248.11
758000;1024;106.09;1240.43;1069.2242435667831%;106.840466;1239.74
759000;1024;106.62;1255.01;1077.0868504970924%;107.839553;1254.46
760000;2048;107.31;1354.44;1162.1750069890973%;107.178901;1353.64
761000;2048;106.94;1360.66;1172.358331774827%;107.571831;1359.85
762000;2048;109.44;1365.85;1148.035453216374%;108.66445900000001;1365.07
763000;2048;110.34;1361.32;1133.7502265724127%;107.399038;1360.57
764000;2048;107.6;1363.14;1166.8587360594797%;108.22525;1362.38
765000;2048;108.9;1366.61;1154.9219467401283%;109.83111400000001;1365.83
766000;2048;107.61;1377.53;1180.1133723631633%;109.437924;1376.85
767000;2048;108.26;1379.37;1174.1271014225013%;109.748172;1378.71
768000;2048;108.97;1376.98;1163.6321923465173%;108.072063;1376.25
769000;2048;109.43;1372.67;1154.38179658229%;108.89514299999999;1371.88
770000;2048;108.98;1403.25;1187.6215819416407%;110.588493;1402.62
771000;2048;109.74;1393.45;1169.7740112994352%;109.417524;1392.75
772000;2048;109.58;1375.15;1154.9279065522906%;110.546193;1374.49
773000;2048;111.39;1374.0;1133.503905197953%;109.264781;1373.29
774000;2048;110.2;1389.9;1161.2522686025409%;109.16205;1389.19
775000;2048;110.53;1397.68;1164.5254681986792%;109.73120999999999;1396.88
776000;2048;110.6;1383.78;1151.1573236889694%;109.810999;1383.07
777000;2048;109.69;1380.03;1158.1183334852767%;111.005065;1379.27
778000;2048;110.31;1396.63;1166.095548907624%;111.155023;1395.93
779000;2048;110.63;1406.65;1171.49055409925%;111.103079;1405.86
780000;2048;111.47;1384.43;1141.975419395353%;111.88319600000001;1383.71
781000;2048;110.54;1380.99;1149.3124660756287%;111.506957;1380.35
782000;2048;112.01;1416.26;1164.404963842514%;113.476502;1415.46
783000;2048;110.63;1392.97;1159.1250112989246%;111.314876;1392.29
784000;2048;111.17;1389.6;1149.977511918683%;111.783526;1388.86
785000;2048;110.49;1391.52;1159.4080912299755%;111.934842;1390.82
786000;2048;110.85;1396.02;1159.3775372124494%;111.211852;1395.06
787000;2048;111.54;1401.06;1156.1054330285099%;112.17431900000001;1400.42
788000;2048;112.73;1398.54;1140.6103078151334%;112.626628;1397.89
789000;2048;111.26;1413.0;1169.9982024087722%;115.281055;1412.34
790000;2048;112.09;1392.99;1142.7424391114284%;113.176006;1392.31
791000;2048;111.62;1405.44;1159.1291883175059%;112.634134;1404.7
792000;2048;113.08;1430.07;1164.6533427661832%;111.697768;1429.28
793000;2048;111.86;1406.32;1157.214375111747%;112.783322;1405.64
794000;2048;112.66;1401.71;1144.1949227764956%;112.390845;1401.04
795000;2048;112.14;1412.48;1159.5683966470483%;112.176578;1411.82
796000;2048;113.47;1414.34;1146.4439940072264%;114.529225;1413.56
797000;2048;113.55;1413.57;1144.8877146631442%;114.216142;1412.77
798000;2048;114.25;1430.99;1152.507658643326%;112.57941600000001;1430.22
799000;2048;113.74;1425.19;1153.0244417091612%;112.548593;1424.42
800000;2048;113.51;1428.59;1158.5587172936305%;114.401349;1427.82
801000;2048;115.25;1439.34;1148.8850325379608%;113.620875;1438.72
802000;2048;113.35;1426.17;1158.200264666961%;112.876698;1425.39
803000;2048;112.87;1484.24;1214.999557012492%;113.611638;1483.58
804000;2048;113.95;1429.3;1154.3220710838086%;113.11273899999999;1428.55
805000;2048;117.43;1437.64;1124.2527463169547%;114.938951;1436.91
806000;2048;113.59;1460.13;1185.4388590544943%;114.374135;1459.43
807000;2048;116.08;1479.68;1174.7070985527223%;115.369544;1479.01
808000;2048;115.02;1432.48;1145.4181881411928%;115.40555;1431.85
809000;2048;114.63;1437.83;1154.3226031579866%;114.390641;1437.08
810000;2048;113.92;1445.91;1169.2327949438202%;114.419955;1445.1
811000;2048;114.53;2008.4;1653.6016764166593%;117.23945;2007.74
812000;2048;115.73;1448.16;1151.3263630864944%;116.029142;1447.49
813000;2048;114.71;1442.03;1157.1092319762881%;116.091328;1441.37
814000;2048;115.62;1456.71;1159.9117799688636%;116.458423;1456.03
815000;2048;114.21;1458.96;1177.4363015497768%;114.37268900000001;1458.24
816000;2048;117.45;1453.68;1137.7011494252872%;114.63911399999999;1453.04
817000;2048;116.46;1448.59;1143.8519663403745%;116.81163099999999;1447.87
818000;2048;115.79;1457.46;1158.7097331375767%;115.569536;1456.71
819000;2048;116.02;1448.97;1148.8967419410446%;115.515457;1448.22
820000;2048;116.97;1467.08;1154.2361289219457%;115.751577;1466.35
821000;2048;116.8;1472.78;1160.941780821918%;115.797961;1472.08
822000;2048;117.01;1471.21;1157.3369797453208%;116.17808000000001;1470.47
823000;2048;117.42;1470.22;1152.10355987055%;118.00725;1469.35
824000;2048;119.12;1464.66;1129.56682337139%;117.377237;1463.98
825000;2048;116.74;1481.55;1169.1022785677574%;116.213008;1480.77
