iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
434000;1024;611.95;851.066;39.07443418579949%;615.95871;850.546
435000;1024;607.71;728.29;19.84170081124219%;624.697221;727.77
436000;1024;607.65;991.44;63.1597136509504%;619.873259;990.875
437000;1024;609.4;1199.68;96.86248769281262%;624.5949159999999;1199.22
438000;1024;617.91;1183.15;91.47610493437558%;629.4467790000001;1182.69
439000;1024;616.94;1205.66;95.4258112620352%;639.4079270000001;1205.11
440000;1024;623.25;1194.15;91.60048134777378%;633.773189;1193.6
441000;1024;613.73;1217.15;98.3201081908983%;635.658439;1216.63
442000;1024;616.41;1208.24;96.01239434791779%;621.1512270000001;1207.68
443000;1024;621.62;826.518;32.96193816157781%;636.891528;825.949
444000;1024;618.35;862.513;39.4862133096143%;639.023847;861.956
445000;1024;619.84;1252.63;102.08924883840993%;651.1392559999999;1252.02
446000;1024;631.93;1199.45;89.8074153782856%;631.560485;1198.93
447000;1024;626.03;1216.88;94.38046100027158%;632.245804;1216.28
448000;1024;629.82;1226.0;94.65879140071765%;634.6287550000001;1225.51
449000;1024;632.65;870.695;37.62664980637005%;636.179048;870.126
450000;1024;633.79;862.669;36.11275028006122%;648.742567;862.202
451000;1024;637.99;1195.29;87.35246633959778%;642.078348;1194.84
452000;1024;637.28;874.024;37.14913381872961%;658.8193060000001;873.576
453000;1024;630.62;1247.71;97.85449240430053%;646.306629;1247.18
454000;1024;637.8;870.444;36.476011288805275%;659.138472;869.872
455000;1024;639.81;1250.04;95.37675247339055%;650.066848;1249.59
456000;1024;638.85;1186.38;85.70556468654614%;650.875918;1185.79
457000;1024;654.63;1209.39;84.74405389303882%;655.7903570000001;1208.93
458000;1024;646.12;1220.53;88.90144245650961%;660.043311;1220.08
459000;1024;638.76;886.579;38.79688771995741%;659.6091789999999;886.042
460000;1024;651.59;1186.57;82.10377691493115%;654.215046;1185.91
461000;1024;646.87;1330.31;105.65337703093356%;654.843438;1329.83
462000;1024;647.93;1257.1;94.01787230102018%;659.620424;1256.54
463000;1024;645.44;1211.48;87.6983143282102%;655.709102;1210.93
464000;1024;653.72;1226.39;87.60172550939241%;665.326063;1225.86
465000;1024;654.66;888.336;35.69425350563652%;662.8412030000001;887.857
466000;1024;650.56;1213.85;86.58540334481063%;669.446484;1213.33
467000;1024;655.67;1246.63;90.13070599539405%;662.8859620000001;1246.16
468000;1024;651.61;932.15;43.05336013873329%;674.006449;931.57
469000;1024;650.89;898.95;38.11089431393938%;668.334463;898.472
470000;1024;660.32;911.841;38.09077417009934%;672.743617;911.303
471000;1024;660.91;1246.93;88.66865382578568%;672.266787;1246.47
472000;1024;665.03;1214.77;82.66393997263282%;676.349643;1214.31
473000;1024;660.41;1252.77;89.69579503641678%;683.073749;1252.27
474000;1024;661.6;1273.29;92.4561668681983%;682.1200600000001;1272.72
475000;1024;664.83;902.242;35.7101815501707%;663.768234;901.794
476000;1024;673.02;949.232;41.040682297702894%;682.475113;948.696
477000;1024;672.96;1224.44;81.94840703756539%;684.0678760000001;1223.89
478000;1024;668.56;1235.19;84.75379921024293%;678.764589;1234.74
479000;1024;669.52;1239.68;85.1595172661011%;684.813887;1239.15
480000;1024;676.77;783.919;15.832409829040886%;684.139674;783.387
481000;1024;680.11;909.921;33.790269221155405%;698.579759;909.349
482000;1024;676.51;948.722;40.237690499770885%;703.614939;948.243
483000;1024;678.23;1327.74;95.76544829924951%;703.445088;1327.28
484000;1024;683.85;957.838;40.065511442567804%;696.813347;957.352
485000;1024;680.49;1259.74;85.12248526796867%;693.882727;1259.23
486000;1024;687.01;1290.57;87.85316079824165%;703.324177;1290.01
487000;1024;687.04;1283.87;86.86976013041453%;702.25801;1283.37
488000;1024;681.86;1118.07;63.97354295603201%;690.086985;1117.58
489000;1024;686.4;1265.66;84.39102564102566%;701.5590589999999;1265.1
490000;1024;688.83;1270.84;84.49254533048791%;701.4690290000001;1270.33
491000;1024;688.61;1332.77;93.5449673980918%;693.595174;1332.29
492000;1024;690.15;951.74;37.90335434325872%;712.7280079999999;951.213
493000;1024;687.04;802.877;16.8602992547741%;698.362975;802.412
494000;1024;690.35;975.202;41.261968566669076%;712.2794500000001;974.658
495000;1024;695.02;1330.49;91.43190124025209%;705.780075;1329.84
496000;1024;697.8;1300.57;86.38148466609344%;704.0130379999999;1300.0
497000;1024;696.59;1297.55;86.27169497121692%;713.044331;1297.08
498000;1024;700.76;976.261;39.314601290027966%;713.808426;975.801
499000;1024;695.31;795.476;14.40594842588199%;708.559579;794.867
500000;1024;695.75;1335.37;91.93244699964066%;718.016603;1334.87
501000;1024;701.43;1274.57;81.71022054944899%;711.866455;1274.06
502000;1024;705.62;986.223;39.76687168731045%;729.975555;985.75
503000;1024;702.21;1306.81;86.09959983480724%;716.971587;1306.29
504000;1024;703.72;961.859;36.68206104700733%;716.799944;961.409
505000;1024;717.51;963.037;34.219314016529395%;721.8086129999999;962.431
506000;1024;706.26;984.313;39.36977883498995%;718.454167;983.814
507000;1024;707.24;988.778;39.80798597364403%;732.107059;988.297
508000;1024;717.27;1371.13;91.15953546084461%;726.539534;1370.55
509000;1024;717.81;836.759;16.571098201473937%;731.898998;836.277
510000;1024;710.81;1000.18;40.709894345887086%;738.252109;999.602
511000;1024;712.42;1428.04;100.4491732405042%;736.55328;1427.58
512000;1024;713.4;1380.31;93.48331931595177%;742.671553;1379.68
513000;1024;723.45;1312.88;81.47487732393394%;722.329445;1312.39
514000;1024;723.03;1332.65;84.31462041685685%;743.0927499999999;1331.63
515000;1024;720.24;853.147;18.453154504054208%;747.37013;852.69
516000;1024;716.71;1271.76;77.44415453949294%;754.2095840000001;1271.24
517000;1024;722.01;1456.33;101.70496253514494%;754.558219;1455.75
518000;1024;731.81;1049.73;43.44297016985285%;769.966766;1049.29
519000;1024;731.14;1312.8;79.55521514347457%;741.520116;1312.31
520000;1024;732.79;991.5;35.304794006468434%;744.4149170000001;990.951
521000;1024;732.16;1361.86;86.00579108391608%;755.770206;1361.3
522000;1024;736.86;1333.29;80.94210569171891%;742.022391;1332.84
523000;1024;737.67;1415.22;91.85001423400709%;774.440795;1414.69
524000;1024;740.7;989.734;33.62143917915485%;742.7685650000001;989.278
525000;1024;740.2;1007.6;36.12537152121048%;751.7543009999999;1007.11
526000;1024;732.74;995.654;35.880940033299666%;746.658352;995.19
527000;1024;735.64;1473.3;100.27459083247241%;762.43853;1472.8
528000;1024;746.77;1347.87;80.49332458454408%;748.2821280000001;1347.41
529000;1024;747.57;1008.82;34.94656018834356%;752.572522;1008.33
530000;1024;747.18;1325.5;77.40035868197758%;753.576256;1324.93
531000;1024;739.96;1022.37;38.1655765176496%;763.8519349999999;1021.79
532000;1024;748.94;1388.19;85.35396693994178%;760.651261;1387.7
533000;1024;750.84;1370.1;82.47562729742685%;761.492061;1369.2
534000;1024;747.84;1358.14;81.60836542575952%;768.9562810000001;1357.65
535000;1024;746.66;1445.18;93.55262100554471%;766.3375450000001;1444.33
536000;1024;752.19;1513.96;101.27361437934563%;787.3165809999999;1513.52
537000;1024;755.25;1091.03;44.45945051307514%;799.486303;1090.36
538000;1024;752.57;1381.95;83.63075860052885%;758.1242870000001;1381.4
539000;1024;757.55;1047.68;38.29846214771304%;773.501758;1047.22
540000;1024;762.8;1468.23;92.47902464604093%;790.8066680000001;1467.76
541000;1024;755.55;1339.76;77.32248031235525%;771.500291;1339.23
542000;1024;765.46;1006.36;31.471272176207766%;778.7450299999999;1005.91
543000;1024;756.51;1044.45;38.0616250941825%;776.995073;1043.97
544000;1024;756.53;979.904;29.526125864142866%;783.212883;978.977
545000;1024;767.42;1383.91;80.33280341924893%;773.2172489999999;1383.37
546000;1024;773.33;1411.49;82.52104534933339%;769.957207;1411.01
547000;1024;776.95;1454.52;87.20895810541217%;779.0714879999999;1453.98
548000;1024;774.84;1069.14;37.98203500077436%;782.0204;1068.68
549000;1024;777.26;1478.53;90.22334868641124%;798.585388;1477.69
550000;1024;771.59;1265.79;64.04955999948157%;798.0204229999999;1265.15
551000;1024;778.38;1054.01;35.4107248387677%;780.902222;1053.55
552000;1024;778.99;1004.5;28.949023735863104%;786.1710800000001;1003.95
553000;1024;777.23;1393.49;79.28927087219999%;794.752775;1392.94
554000;1024;774.41;1091.47;40.94213659431052%;825.168695;1090.99
555000;1024;778.15;1370.86;76.16911906444773%;797.578453;1370.37
556000;1024;783.26;1490.16;90.25100222148458%;804.942409;1489.7
557000;1024;784.62;1090.61;38.99849608727791%;807.603097;1090.1
558000;1024;781.55;1418.62;81.51365875503807%;796.948726;1418.12
559000;1024;785.47;1406.39;79.05075941792813%;797.916744;1405.92
560000;1024;787.4;1086.95;38.04292608585218%;794.435467;1086.48
561000;1024;787.03;1074.03;36.46620840374573%;796.369143;1073.56
562000;1024;786.0;1420.62;80.74045801526715%;795.2927970000001;1420.01
563000;1024;792.29;1283.79;62.0353658382663%;810.050652;1283.21
564000;1024;796.71;1411.85;77.21002623288271%;792.8119519999999;1411.34
565000;1024;790.07;907.492;14.862227397572356%;808.1121300000001;906.996
566000;1024;801.67;1436.02;79.12856911197875%;803.392835;1435.55
567000;1024;788.37;1288.52;63.44102388472418%;810.7049939999999;1288.02
568000;1024;800.55;1298.52;62.20348510399102%;814.315951;1297.97
569000;1024;802.59;1460.44;81.965885445869%;819.4235130000001;1459.86
570000;1024;804.69;1108.51;37.75615454398587%;822.65373;1107.97
571000;1024;803.01;1076.88;34.105428325923725%;808.37101;1076.39
572000;1024;799.6;1443.52;80.53026513256629%;806.482409;1442.95
573000;1024;798.17;1103.85;38.29760577320621%;820.229428;1102.87
574000;1024;806.09;1022.75;26.87789204679378%;828.555839;1022.27
575000;1024;810.28;1487.29;83.55259910154514%;819.1676769999999;1486.83
576000;1024;807.68;1003.61;24.258369651347078%;814.202842;1003.13
577000;1024;800.7;1326.35;65.64880729361806%;814.059944;1325.84
578000;1024;812.17;1021.08;25.722447270891575%;826.221098;1020.59
579000;1024;812.98;999.464;22.93832566606805%;822.418563;998.947
580000;1024;815.25;1425.01;74.79423489727077%;815.75855;1424.46
581000;1024;809.68;1436.06;77.3614267364885%;818.382213;1435.58
582000;1024;809.03;1455.62;79.92163455001669%;833.537084;1455.05
583000;1024;818.48;1313.19;60.442527612159125%;817.5284660000001;1312.74
584000;1024;833.18;1591.06;90.9623370700209%;843.940167;1590.58
585000;1024;814.17;1088.57;33.70303499269195%;828.681839;1088.03
586000;1024;816.71;1507.91;84.63224400337941%;844.937458;1507.43
587000;1024;818.98;1107.84;35.270702581259606%;839.7021070000001;1107.34
588000;1024;821.82;939.006;14.259326859896317%;827.2723139999999;938.545
589000;1024;829.75;1112.63;34.09219644471227%;841.3699710000001;1112.12
590000;1024;831.76;1127.1;35.50783879965373%;851.232896;1126.51
591000;1024;825.06;1436.74;74.1376384747776%;837.255228;1436.27
592000;1024;836.8;1030.31;23.125%;837.811547;1029.76
593000;1024;839.12;1138.06;35.625417103632365%;864.565833;1137.53
594000;1024;841.56;1529.36;81.72916963734018%;846.696413;1528.9
595000;1024;835.51;1455.49;74.20377972735216%;847.121516;1454.84
596000;1024;836.56;1387.72;65.88409677727839%;858.5773419999999;1387.27
597000;1024;835.95;955.184;14.263293259166208%;855.164582;954.706
598000;1024;835.83;1059.23;26.72792314226577%;846.2238199999999;1058.67
599000;1024;838.63;1544.16;84.1288768586862%;849.35128;1543.33
600000;1024;844.19;1039.99;23.193830772693342%;851.852067;1039.5
601000;1024;851.34;1365.32;60.373058942373184%;857.453917;1364.82
602000;1024;838.17;1042.91;24.427025543744126%;851.780922;1042.4
603000;1024;846.88;1514.03;78.77739467220857%;868.360776;1513.43
604000;1024;850.8;1482.39;74.23483779971794%;851.7380529999999;1481.84
605000;1024;854.63;1315.21;53.89232767396418%;852.647775;1314.74
606000;1024;843.87;1474.56;74.73781506630168%;870.374861;1474.05
607000;1024;846.21;1489.9;76.06740643575472%;870.844519;1489.29
608000;1024;856.35;1469.4;71.58871956559818%;868.601989;1468.92
609000;1024;859.37;1161.04;35.1036224210759%;862.35581;1160.49
610000;1024;860.82;1475.22;71.37380637066983%;864.5107710000001;1474.73
611000;1024;851.14;1501.56;76.41751063279835%;867.3638030000001;1501.11
612000;1024;863.31;1437.7;66.53345843323952%;867.0892960000001;1437.21
613000;1024;864.96;1519.5;75.67286348501663%;862.539775;1518.89
614000;1024;857.72;1335.57;55.711654152870395%;866.133451;1334.98
615000;1024;868.58;1533.14;76.51108706164084%;875.003457;1532.68
616000;1024;873.67;1482.0;69.62926505431113%;875.4042400000001;1481.48
617000;1024;871.92;1337.44;53.39021928617306%;876.3803770000001;1336.93
618000;1024;863.3;1578.08;82.79624695934206%;878.4608489999999;1577.62
619000;1024;873.27;1578.14;80.71615880540956%;876.552993;1577.26
620000;1024;869.28;1396.93;60.69965948831217%;869.885882;1396.34
621000;1024;868.0;1372.4;58.11059907834103%;884.314105;1371.94
622000;1024;867.04;1491.42;72.01282524451007%;884.2584300000001;1490.41
623000;1024;870.12;1527.94;75.60106651956052%;890.48852;1527.4
624000;1024;881.3;1490.39;69.11267445818679%;883.11578;1489.83
625000;1024;883.35;1544.48;74.8434935189902%;886.836861;1543.99
626000;1024;873.33;1435.41;64.36055099446945%;891.700782;1434.94
627000;1024;877.04;1090.44;24.33184347350179%;906.089232;1089.57
628000;1024;878.29;1560.86;77.7157886347334%;888.044086;1560.32
629000;1024;888.53;1213.67;36.593024433615085%;912.011485;1213.21
630000;1024;887.27;1111.23;25.24147102911177%;900.153139;1110.78
631000;1024;882.62;1249.51;41.56828533230609%;906.855844;1248.99
632000;1024;881.39;1567.97;77.89741204234221%;903.759901;1567.42
633000;1024;897.75;1366.06;52.16485658590921%;891.353283;1365.6
634000;1024;893.22;1536.92;72.0651127381832%;904.618648;1536.3
635000;1024;890.21;1384.74;55.55206074971074%;899.4207180000001;1384.24
636000;1024;889.79;1680.51;88.86591218152599%;927.3036989999999;1680.0
637000;1024;889.31;1139.49;28.131922501714822%;903.4038049999999;1138.87
638000;1024;897.65;1204.17;34.14693923021223%;915.739254;1203.67
639000;1024;902.44;1425.93;58.008288639687954%;906.271432;1425.04
640000;1024;903.05;1558.15;72.54304855766571%;901.4372979999999;1557.65
641000;1024;899.21;1384.48;53.96625927202766%;913.7221430000001;1383.97
642000;1024;906.95;1163.37;28.272782402558004%;915.7011399999999;1162.85
643000;1024;911.6;1030.35;13.026546731022364%;921.029314;1029.82
644000;1024;907.7;1617.05;78.14806654180896%;919.946823;1616.53
645000;1024;901.95;1448.4;60.585398303675376%;926.223993;1447.85
646000;1024;903.58;1601.21;77.20733083954934%;908.464833;1600.75
647000;1024;911.51;1121.75;23.065023971212604%;910.705964;1121.24
648000;1024;915.91;1588.3;73.41223482656592%;933.209337;1587.69
649000;1024;909.24;1434.03;57.717434340768115%;915.0885129999999;1433.54
650000;1024;921.53;1143.6;24.097967510553094%;934.6087530000001;1143.09
651000;1024;910.1;1211.35;33.100758158444116%;931.8112890000001;1210.88
652000;1024;922.09;1142.94;23.951024303484477%;942.054429;1142.44
653000;1024;915.97;1441.55;57.37960850246186%;913.766632;1440.84
654000;1024;921.19;1644.06;78.47132513379431%;953.394518;1643.44
655000;1024;915.92;1132.48;23.643986374355848%;932.392116;1131.91
656000;1024;916.46;1282.19;39.90681535473452%;961.650867;1281.71
657000;1024;915.85;1605.33;75.28307037178577%;926.0138880000001;1604.72
658000;1024;918.54;1269.01;38.15511572713219%;930.042023;1268.45
659000;1024;921.72;1470.8;59.57123638415136%;934.826903;1470.25
660000;1024;930.06;1176.41;26.487538438380337%;973.8046290000001;1175.84
661000;1024;933.47;1098.96;17.728475473234276%;984.96801;1098.42
662000;1024;927.5;1425.34;53.6754716981132%;933.3303060000001;1424.78
663000;1024;938.68;1618.49;72.42191162057358%;937.2711059999999;1618.0
664000;1024;934.88;1504.83;60.96504364196473%;929.576643;1504.28
665000;1024;941.6;1688.95;79.37022090059473%;970.9423740000001;1688.38
666000;1024;931.85;1694.06;81.7953533293985%;935.933272;1693.55
667000;1024;938.16;1167.1;24.403086893493644%;968.695246;1166.41
668000;1024;930.21;1663.28;78.80693606819963%;948.765445;1662.69
669000;1024;940.06;1609.38;71.19971065676661%;945.981599;1608.76
670000;1024;946.65;1558.23;64.60465853272065%;946.948025;1557.72
671000;1024;944.56;1688.0;78.707546370797%;974.478203;1687.52
672000;1024;946.78;1212.76;28.093115612919583%;969.784055;1212.26
673000;1024;946.84;1831.32;93.41388196527394%;966.825568;1830.72
674000;1024;939.06;1721.56;83.32800885992377%;960.2266199999999;1721.02
675000;1024;951.95;1669.01;75.3253847365933%;982.803726;1668.51
676000;1024;946.98;1650.18;74.25711208262055%;967.401871;1649.65
677000;1024;953.09;1495.66;56.927467500445914%;943.788662;1495.13
678000;1024;948.32;1572.92;65.86384342837862%;965.4496730000001;1572.46
679000;1024;946.92;1690.61;78.53778566299158%;973.435772;1689.97
680000;1024;965.01;1809.35;87.49546636822416%;979.581885;1808.88
681000;1024;955.4;1625.3;70.11722838601632%;968.4057740000001;1624.84
682000;1024;954.57;1133.47;18.74142283960317%;955.1239069999999;1132.89
683000;1024;949.73;1477.27;55.54631316268834%;957.34029;1476.75
684000;1024;967.24;1625.87;68.09375129233695%;956.672546;1625.32
685000;1024;953.56;1149.82;20.581819707202484%;959.5001719999999;1149.36
686000;1024;954.37;1651.43;73.03875855276256%;966.275169;1650.87
687000;1024;966.24;1205.78;24.790942208974993%;1005.4073510000001;1205.2
688000;1024;971.2;1534.61;58.011738056013165%;976.426501;1534.07
689000;1024;970.2;1176.12;21.22448979591835%;975.711336;1175.61
690000;1024;960.46;1749.28;82.12939633092475%;969.146356;1748.77
691000;1024;974.72;1641.52;68.40938936309914%;982.989801;1640.86
692000;1024;967.41;1214.03;25.492810700737024%;978.747305;1213.44
693000;1024;976.42;1214.79;24.412650293930895%;980.328494;1214.3
694000;1024;982.4;1614.1;64.30171009771986%;984.6211059999999;1613.64
695000;1024;969.07;1173.96;21.14295148957247%;977.214852;1173.12
696000;1024;981.92;1649.24;67.96072999837055%;987.638991;1648.74
697000;1024;983.14;1665.08;69.36346807168866%;973.455852;1664.59
698000;1024;988.02;1235.65;25.063257828788903%;993.855322;1235.14
699000;1024;987.08;1706.43;72.87656522267699%;989.639967;1705.9
700000;1024;978.15;1253.05;28.104074017277515%;1002.452018;1252.52
701000;1024;983.83;1686.83;71.45543437382473%;981.417922;1686.33
702000;1024;995.88;1742.17;74.93774350323334%;1014.9803089999999;1741.6
703000;1024;982.13;1714.02;74.52068463441704%;997.8708790000001;1713.57
704000;1024;994.81;1608.04;61.64292679004032%;1015.636163;1607.52
705000;1024;985.21;1823.11;85.04785781711512%;994.232069;1822.56
706000;1024;989.84;1628.32;64.50335407742665%;1015.530492;1627.88
707000;1024;993.3;1596.02;60.67854625994161%;1007.805312;1595.36
708000;1024;995.59;1515.42;52.21326047871112%;989.37497;1514.85
709000;1024;1002.11;1580.75;57.742164033888486%;1015.097471;1580.29
710000;1024;1002.05;1502.81;49.97355421386159%;986.7464229999999;1502.35
711000;1024;996.3;1532.61;53.83017163504968%;1005.384278;1532.11
712000;1024;1005.19;1303.52;29.678966165600524%;997.52358;1303.06
713000;1024;996.36;1239.8;24.432935886627316%;1016.029784;1239.31
714000;1024;1006.25;1555.86;54.61962732919253%;1012.389355;1555.37
715000;1024;1010.46;1238.49;22.566949706074457%;1012.706772;1237.94
716000;1024;1007.1;1556.29;54.53182404925031%;1009.688949;1555.77
717000;1024;1008.25;1548.71;53.603768906521196%;1012.673087;1547.77
718000;1024;1009.7;1674.88;65.87897395265921%;1018.1547750000001;1674.31
719000;1024;1015.25;1824.54;79.71337109086431%;1021.945647;1823.98
720000;1024;1017.6;1584.19;55.67904874213837%;1021.4154010000001;1583.71
721000;1024;1009.38;1128.09;11.760684776793667%;1016.967934;1127.48
722000;1024;1006.92;1571.04;56.0243117626028%;1022.208558;1570.55
723000;1024;1014.66;1631.3;60.77306684012379%;1023.225172;1630.82
724000;1024;1021.41;1544.63;51.22526703282718%;1014.1221959999999;1544.06
725000;1024;1025.83;1255.41;22.37992649854266%;1039.767991;1254.96
726000;1024;1023.53;1236.85;20.841597217472856%;1015.119885;1236.29
727000;1024;1024.82;1275.84;24.494057493023163%;1032.925201;1275.35
728000;1024;1023.38;1614.05;57.71756336844574%;1033.8308379999999;1613.51
729000;1024;1022.06;1291.11;26.324286245425903%;1037.781259;1290.53
730000;1024;1014.93;1696.97;67.20069364389664%;1029.369907;1696.52
731000;1024;1021.71;1742.8;70.57677814644076%;1037.1035080000001;1742.35
732000;1024;1022.82;1720.1;68.17230793296962%;1020.175476;1719.53
733000;1024;1038.75;1769.63;70.36149217809869%;1044.084957;1769.12
734000;1024;1024.48;1576.72;53.90441980321724%;1028.0502880000001;1576.08
735000;1024;1038.86;1812.75;74.49415705677379%;1025.1685989999999;1812.16
736000;1024;1029.4;1736.03;68.6448416553332%;1030.445691;1735.45
737000;1024;1036.54;1680.57;62.132672159299204%;1039.057285;1679.92
738000;1024;1044.55;1607.34;53.87870374802547%;1036.161605;1606.68
739000;1024;1031.17;1730.02;67.77253023264834%;1047.652084;1729.51
740000;1024;1036.28;1688.3;62.919288223260125%;1039.929814;1687.81
741000;1024;1037.29;1573.91;51.73288087227296%;1036.126756;1573.35
742000;1024;1050.4;1701.1;61.94782939832443%;1044.272277;1700.59
743000;1024;1050.65;1730.64;64.7208870699091%;1041.891364;1730.16
744000;1024;1037.98;1794.97;72.92915085069076%;1050.342009;1794.46
745000;1024;1047.72;1599.39;52.65433512770588%;1043.3601879999999;1598.83
746000;1024;1051.68;1649.04;56.80054769511638%;1052.9526150000002;1648.48
747000;1024;1043.49;1741.71;66.91199724003106%;1057.102336;1741.22
748000;1024;1056.38;1775.24;68.04937617145343%;1063.545445;1774.73
749000;1024;1049.31;1226.75;16.910160009911284%;1042.6505750000001;1226.22
750000;1024;1048.29;1760.67;67.9563861145294%;1046.49585;1760.16
751000;1024;1051.86;1905.22;81.12866731314055%;1095.270228;1904.68
752000;1024;1052.65;1306.02;24.06972877974634%;1068.335725;1305.44
753000;1024;1060.59;1385.56;30.64049255603014%;1052.917767;1384.96
754000;1024;1061.99;1299.33;22.34860968559025%;1070.2686860000001;1298.76
755000;1024;1053.49;1713.28;62.6289760700149%;1066.94296;1712.72
756000;1024;1056.79;1815.94;71.83546399947011%;1079.702885;1815.48
757000;1024;1069.44;1254.36;17.291292639138227%;1055.0695349999999;1253.9
758000;1024;1062.25;1314.27;23.72511179100965%;1075.501414;1313.72
759000;1024;1065.0;1738.3;63.2206572769953%;1058.056097;1737.84
760000;2048;1071.79;2118.71;97.67958275408431%;1070.48811;2118.02
761000;2048;1066.28;1454.01;36.362869040027014%;1062.4988099999998;1453.37
762000;2048;1073.22;2157.82;101.06036041072662%;1079.8758520000001;2157.12
763000;2048;1066.63;1502.68;40.88109278756457%;1083.589723;1501.9
764000;2048;1075.78;1490.69;38.56829463273161%;1102.1839949999999;1490.05
765000;2048;1071.17;2316.21;116.23178393719016%;1108.60823;2315.42
766000;2048;1074.35;1491.87;38.86256806441104%;1083.02104;1491.08
767000;2048;1072.53;1500.11;39.86648392119567%;1084.23252;1499.4
768000;2048;1080.72;1507.89;39.526426826560076%;1083.0605079999998;1507.18
769000;2048;1077.17;1478.8;37.285665215332756%;1080.6638770000002;1478.04
770000;2048;1091.76;2200.8;101.5827654429545%;1083.8004589999998;2200.12
771000;2048;1074.07;2331.54;117.07523718193416%;1104.446494;2330.83
772000;2048;1083.11;1530.53;41.308823665186374%;1093.061326;1529.89
773000;2048;1086.92;2169.88;99.63566775843668%;1086.3042699999999;2169.12
774000;2048;1084.72;2193.6;102.22730289844381%;1098.599503;2192.8
775000;2048;1096.12;2225.21;103.00788234864797%;1104.5826120000002;2224.51
776000;2048;1083.45;1552.99;43.337486732198066%;1123.0981379999998;1552.26
777000;2048;1088.75;2219.05;103.8163030998852%;1126.942975;2218.32
778000;2048;1097.03;1536.39;40.04995305506687%;1128.948026;1535.66
779000;2048;1097.38;2285.65;108.2824545736208%;1102.953895;2284.86
780000;2048;1098.16;2230.42;103.10519414292997%;1092.678771;2229.71
781000;2048;1101.13;2275.69;106.66860407036407%;1116.488018;2274.98
782000;2048;1091.11;1577.59;44.58578878389897%;1145.151341;1576.87
783000;2048;1104.58;2328.12;110.76970432200474%;1133.977799;2327.33
784000;2048;1093.89;2091.26;91.17644370092057%;1095.344268;2090.46
785000;2048;1108.39;2148.02;93.79640740172681%;1098.57246;2146.93
786000;2048;1097.5;1546.46;40.90751708428246%;1114.2536679999998;1545.82
787000;2048;1108.28;1561.41;40.8858772151442%;1128.694039;1560.78
788000;2048;1117.12;1541.18;37.96011171584075%;1148.802106;1540.51
789000;2048;1111.95;2377.64;113.82616124825755%;1150.3031170000002;2376.97
790000;2048;1119.24;2265.51;102.41503162860515%;1138.618815;2264.84
791000;2048;1111.46;1525.93;37.290590754503086%;1120.3885059999998;1525.16
792000;2048;1115.2;2171.78;94.74354375896701%;1126.463067;2171.16
793000;2048;1120.54;1555.38;38.8062898245489%;1130.292928;1554.6
794000;2048;1118.46;2300.93;105.72304776210144%;1142.061226;2300.3
795000;2048;1112.07;1551.88;39.54876941199746%;1128.4959749999998;1551.22
796000;2048;1110.35;1579.82;42.28126266492548%;1146.288902;1579.11
797000;2048;1111.88;2175.64;95.67219484116988%;1122.763717;2174.88
798000;2048;1115.96;1544.88;38.43506935732464%;1129.4375949999999;1544.04
799000;2048;1127.21;1527.4;35.50270135999504%;1116.1361100000001;1526.64
800000;2048;1130.54;1812.59;60.3295770162931%;1100.485056;1811.86
801000;2048;1115.32;1571.41;40.8931965713876%;1140.7852329999998;1570.75
802000;2048;1135.14;1582.29;39.39161689307044%;1133.4163950000002;1581.52
803000;2048;1133.55;2294.74;102.43835737285518%;1152.257277;2294.04
804000;2048;1121.11;2209.13;97.04846090035771%;1129.401898;2208.4
805000;2048;1138.83;1506.66;32.2989383841311%;1124.8523320000002;1505.93
806000;2048;1137.85;1556.08;36.75616293887595%;1134.3395850000002;1555.38
807000;2048;1127.3;2348.6;108.33850793932405%;1137.841793;2347.94
808000;2048;1133.43;1561.34;37.75354455061184%;1140.5145320000001;1560.51
809000;2048;1142.96;2268.44;98.47063764261218%;1123.96145;2267.69
810000;2048;1128.82;1715.34;51.95868251802768%;1131.573033;1714.56
811000;2048;1131.74;1598.57;41.24887341615565%;1156.50423;1597.87
812000;2048;1138.81;1533.29;34.63966772332523%;1131.322379;1532.56
813000;2048;1136.51;1539.14;35.42687701824006%;1130.772765;1538.44
814000;2048;1137.28;1557.99;36.99264912774339%;1133.702349;1557.29
815000;2048;1155.84;1559.09;34.88804678848283%;1144.3351539999999;1558.29
816000;2048;1151.34;2189.87;90.20185175534596%;1149.8818430000001;2189.19
817000;2048;1149.64;2202.93;91.61911554921538%;1150.075876;2202.07
818000;2048;1147.73;2241.69;95.31510024134596%;1151.101944;2240.99
819000;2048;1151.48;2204.35;91.43623857991453%;1162.251938;2203.56
820000;2048;1154.56;1562.05;35.29396480044346%;1135.534335;1561.32
821000;2048;1158.47;1573.82;35.85332378050359%;1150.8409689999999;1573.07
822000;2048;1157.47;2231.34;92.77735060087952%;1148.2808129999999;2230.68
823000;2048;1161.01;1568.62;35.10822473535972%;1143.036616;1568.0
824000;2048;1152.09;2242.03;94.6054561709589%;1147.672828;2241.29
825000;2048;1152.01;2207.64;91.63375317922586%;1156.016965;2206.94
826000;2048;1163.42;2219.18;90.74624813051174%;1136.272209;2218.41
827000;2048;1166.28;1571.9;34.77895531090305%;1156.121724;1571.2
828000;2048;1173.04;2270.37;93.54582963922799%;1163.331773;2269.69
