iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
845000;2048;11.77;1473.57;12419.711129991503%;12.429254;1472.89
846000;2048;12.19;1451.56;11807.793273174733%;13.119188;1450.9
847000;2048;12.46;1463.07;11642.134831460673%;13.497855999999999;1462.33
848000;2048;12.49;1476.43;11720.8967173739%;13.230872;1475.78
849000;2048;12.06;1472.01;12105.721393034826%;12.8033;1471.24
850000;2048;12.35;1471.7;11816.599190283403%;13.495599;1470.99
851000;2048;12.76;1501.65;11668.416927899687%;13.275893;1500.85
852000;2048;11.99;1475.88;12209.257714762303%;13.041715;1475.15
853000;2048;12.53;1480.63;11716.679968076618%;13.533290000000001;1479.85
854000;2048;12.53;1477.55;11692.098962490025%;13.468126;1476.84
855000;2048;12.66;1479.35;11585.229067930488%;13.258348;1478.63
856000;2048;12.38;1478.19;11840.145395799675%;13.191645;1477.53
857000;2048;12.43;1491.93;11902.654867256639%;13.198696;1491.16
858000;2048;12.48;1503.01;11943.349358974358%;13.351393999999999;1502.23
859000;2048;12.67;1486.76;11634.490923441199%;13.734095;1486.06
860000;2048;12.08;1487.29;12212.003311258279%;13.249549000000002;1486.61
861000;2048;12.9;1513.17;11630.0%;13.559982;1512.43
862000;2048;12.2;1489.49;12108.934426229509%;12.823326;1488.69
863000;2048;12.47;1489.51;11844.747393744987%;13.383557000000001;1488.81
864000;2048;12.68;1516.63;11860.804416403786%;14.806458;1515.85
865000;2048;12.77;1484.06;11521.456538762724%;13.447269;1483.4
866000;2048;12.74;1498.57;11662.715855572998%;13.594610000000001;1497.9
867000;2048;12.84;1498.29;11568.92523364486%;13.617396;1497.62
868000;2048;12.77;1493.37;11594.361785434612%;13.337095000000001;1492.69
869000;2048;12.59;1490.69;11740.270055599683%;14.00482;1489.6
870000;2048;12.71;1499.08;11694.492525570415%;13.40204;1498.38
871000;2048;12.53;1497.73;11853.152434158023%;13.426817999999999;1497.09
872000;2048;12.56;1493.91;11794.187898089172%;13.576259;1493.17
873000;2048;12.85;1497.05;11550.194552529183%;13.460481;1496.36
874000;2048;12.74;1500.58;11678.492935635792%;14.008023999999999;1499.82
875000;2048;13.11;1517.23;11473.07398932113%;13.432734;1516.54
876000;2048;12.69;1516.98;11854.137115839243%;13.76828;1516.21
877000;2048;12.62;1506.81;11839.857369255153%;13.636494;1506.16
878000;2048;12.59;1545.8;12177.99841143765%;13.185006;1545.0
879000;2048;12.45;1525.51;12153.092369477912%;13.607325000000001;1524.87
880000;2048;12.77;1515.08;11764.369616288175%;13.470989999999999;1514.37
881000;2048;13.01;1515.31;11547.271329746349%;13.759241000000001;1514.58
882000;2048;12.85;1511.14;11659.844357976655%;13.986989999999999;1510.29
883000;2048;13.22;1521.57;11409.606656580936%;13.6893;1520.9
884000;2048;12.97;1516.81;11594.757131842713%;14.295439;1516.08
885000;2048;12.92;1516.62;11638.544891640864%;13.650692;1515.89
886000;2048;12.81;1526.1;11813.348946135831%;13.522943000000001;1525.44
887000;2048;13.32;1523.03;11334.159159159159%;13.699239;1522.27
888000;2048;12.88;1539.48;11852.48447204969%;14.772564;1538.73
889000;2048;13.19;1531.09;11507.960576194086%;14.120081;1530.31
890000;2048;13.3;1527.5;11384.962406015038%;13.847532000000001;1526.85
891000;2048;12.54;1517.18;11998.72408293461%;13.290855;1516.38
892000;2048;12.97;1540.49;11777.33230531997%;14.220072;1539.66
893000;2048;13.17;1527.63;11499.316628701596%;13.874086;1526.88
894000;2048;13.13;1535.54;11594.897182025894%;14.08292;1534.87
895000;2048;12.9;1547.52;11896.27906976744%;13.967191;1546.85
896000;2048;12.8;1537.13;11908.828125%;14.20026;1535.86
897000;2048;13.14;1529.36;11538.964992389649%;13.804549;1528.65
898000;2048;13.16;1553.46;11704.407294832827%;13.918633999999999;1552.78
899000;2048;12.92;1533.28;11767.492260061917%;13.876477999999999;1532.55
900000;2048;13.08;1532.96;11619.877675840979%;13.870845000000001;1532.2
901000;2048;13.07;1547.91;11743.228768171386%;13.928242;1547.22
902000;2048;12.99;1545.61;11798.460354118552%;13.797846;1544.96
903000;2048;13.14;1554.35;11729.147640791474%;14.062575;1553.65
904000;2048;12.99;1572.61;12006.312548113932%;14.57385;1571.89
905000;2048;13.18;1561.45;11747.116843702579%;14.624259;1560.8
906000;2048;13.48;1561.23;11481.824925816023%;14.306655;1560.44
907000;2048;13.17;1564.57;11779.802581624903%;14.267144;1563.86
908000;2048;13.01;1562.23;11907.916986933127%;13.985017;1561.52
909000;2048;13.44;1573.57;11608.110119047618%;14.128010999999999;1572.81
910000;2048;13.38;1559.66;11556.651718983556%;14.331231;1558.91
911000;2048;12.76;1542.85;11991.300940438872%;13.738491;1541.99
912000;2048;13.44;1560.99;11514.50892857143%;14.125316;1560.24
913000;2048;13.45;1568.1;11558.736059479554%;14.030998;1567.34
914000;2048;13.58;1561.52;11398.674521354935%;14.169649999999999;1560.83
915000;2048;14.12;1578.49;11079.107648725214%;15.273007;1577.7
916000;2048;13.29;1574.37;11746.275395033861%;13.834868;1573.48
917000;2048;13.12;1575.18;11905.945121951221%;14.108564;1574.51
918000;2048;13.29;1563.33;11663.205417607225%;14.114039000000002;1562.51
919000;2048;13.52;1593.01;11682.618343195267%;14.326472;1592.28
920000;2048;13.11;1587.12;12006.178489702517%;13.757766;1586.3
921000;2048;13.41;1554.51;11492.170022371365%;14.337992999999999;1553.81
922000;2048;13.25;1569.98;11748.905660377359%;14.353502;1569.17
923000;2048;13.97;1572.78;11158.267716535433%;14.404236000000001;1572.06
924000;2048;13.16;1581.73;11919.224924012156%;14.06307;1580.76
925000;2048;12.99;1590.08;12140.800615858352%;13.84118;1589.28
926000;2048;13.4;1563.07;11564.701492537311%;14.21692;1562.38
927000;2048;13.52;1584.58;11620.266272189348%;14.310652999999999;1583.85
928000;2048;13.29;1580.48;11792.24981188864%;14.338213;1579.78
929000;2048;13.59;1598.15;11659.749816041209%;14.515562000000001;1597.42
930000;2048;13.45;1588.83;11712.862453531598%;14.557599;1588.14
931000;2048;13.45;1602.87;11817.24907063197%;14.33639;1602.18
932000;2048;13.58;1601.84;11695.581737849778%;14.691141;1601.15
933000;2048;13.54;1597.81;11700.6646971935%;14.542218;1597.17
934000;2048;13.44;1595.44;11770.833333333334%;15.796999999999999;1594.08
935000;2048;13.55;1584.87;11596.457564575645%;14.899689;1584.11
936000;2048;14.03;1595.1;11269.20883820385%;15.097814;1594.4
937000;2048;14.02;1589.25;11235.592011412267%;14.454934;1588.51
938000;2048;13.65;1602.56;11640.366300366299%;14.950719;1601.76
939000;2048;13.56;1599.36;11694.690265486724%;14.713118;1598.5
940000;2048;13.79;1603.55;11528.353879622915%;14.430092;1602.84
941000;2048;13.71;1605.45;11610.065645514223%;14.401494;1604.67
942000;2048;13.51;1597.08;11721.465581051074%;14.000717999999999;1596.31
943000;2048;14.29;1621.58;11247.655703289014%;14.350446999999999;1620.73
944000;2048;13.86;1607.1;11495.238095238095%;14.423459;1606.45
945000;2048;13.8;1615.05;11603.260869565218%;14.624077999999999;1614.33
946000;2048;13.81;1623.86;11658.580738595221%;14.361094;1623.19
947000;2048;13.79;1601.58;11514.068165337201%;15.16274;1600.87
948000;2048;13.42;1600.2;11823.994038748137%;14.515767;1599.36
949000;2048;13.64;1594.71;11591.422287390029%;14.180712;1593.98
950000;2048;14.15;1619.1;11342.402826855123%;14.79692;1617.93
951000;2048;14.15;1602.14;11222.544169611307%;15.533316;1601.42
952000;2048;14.03;1632.67;11536.992159657877%;14.641929;1631.98
953000;2048;13.38;1610.97;11940.134529147981%;14.576241;1610.31
954000;2048;13.75;1607.85;11593.454545454544%;14.639754;1607.17
955000;2048;14.28;1620.19;11245.868347338937%;14.825266;1619.5
956000;2048;14.25;1611.25;11207.017543859649%;14.906709000000001;1610.58
957000;2048;13.53;1621.31;11883.074648928306%;14.279634999999999;1620.63
958000;2048;14.0;1629.09;11536.357142857141%;14.948509;1628.4
959000;2048;14.22;1630.19;11364.064697609001%;14.755364;1629.42
960000;2048;13.58;1616.37;11802.577319587628%;14.75776;1615.32
961000;2048;13.67;1629.75;11822.09217264082%;14.903202;1629.01
962000;2048;13.82;1633.44;11719.392185238785%;14.533599;1632.7
963000;2048;14.21;1633.05;11392.258972554539%;14.783101;1632.38
964000;2048;14.35;1698.81;11738.397212543554%;15.757402;1698.03
965000;2048;13.85;1635.65;11709.747292418775%;15.200906000000002;1634.8
966000;2048;13.94;1676.21;11924.461979913918%;15.129014;1675.45
967000;2048;14.37;1646.51;11357.967988865694%;15.336178;1645.67
968000;2048;14.24;1635.87;11387.851123595505%;14.90277;1635.12
969000;2048;14.14;1659.9;11639.038189533238%;14.984975;1659.04
970000;2048;14.32;1635.63;11321.997206703913%;14.883649;1634.96
971000;2048;13.95;1645.56;11696.129032258064%;14.900598;1644.81
972000;2048;14.45;1663.17;11409.826989619378%;15.50508;1661.77
973000;2048;14.09;1652.0;11624.627395315829%;14.925991999999999;1651.15
974000;2048;14.06;1657.15;11686.273115220485%;14.991417;1656.37
975000;2048;13.98;1661.85;11787.33905579399%;14.904626;1661.03
976000;2048;14.13;1667.02;11697.735314932765%;15.069171;1666.39
977000;2048;13.74;1654.99;11945.05094614265%;14.786527;1654.29
978000;2048;14.59;1665.02;11312.06305688828%;15.243625000000002;1664.24
979000;2048;14.37;1653.05;11403.47947112039%;15.049479;1652.41
980000;2048;14.39;1647.66;11350.034746351632%;15.252635000000001;1646.87
981000;2048;13.81;1662.38;11937.509051412022%;15.022590000000001;1661.37
982000;2048;14.41;1661.38;11429.3546148508%;14.91147;1660.34
983000;2048;14.6;1652.91;11221.301369863015%;15.105160999999999;1652.16
984000;2048;13.81;1665.95;11963.359884141928%;14.900993999999999;1664.95
985000;2048;14.27;1640.91;11399.018920812896%;15.076374;1640.07
986000;2048;14.17;1706.6;11943.754410726886%;15.425896000000002;1705.85
987000;2048;14.26;1677.6;11664.37587657784%;15.25494;1676.83
988000;2048;14.1;1655.13;11638.510638297874%;14.666259;1654.36
989000;2048;14.35;1682.03;11621.463414634147%;14.995035999999999;1681.32
990000;2048;14.18;1679.82;11746.403385049365%;15.076191999999999;1679.16
991000;2048;14.39;1677.72;11558.9298123697%;15.220704;1676.97
992000;2048;14.75;1676.44;11265.694915254238%;15.252585;1675.66
993000;2048;14.49;1699.23;11626.915113871635%;15.697479;1698.32
994000;2048;14.32;1690.94;11708.240223463687%;15.266955999999999;1690.17
995000;2048;14.25;1687.86;11744.631578947367%;15.150134;1687.09
996000;2048;14.39;1748.74;12052.466990965948%;15.161839;1748.06
997000;2048;14.42;1685.43;11588.141470180306%;15.755894;1684.8
998000;2048;14.61;1733.95;11768.24093086927%;16.138911;1733.09
999000;2048;14.43;1669.72;11471.171171171172%;15.305698000000001;1668.9
1000000;2048;14.64;1677.21;11356.352459016392%;15.443882;1676.49
